City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Season,PM2.5_SI,PM10_SI,NO2_SI,SO2_SI,CO_SI,O3_SI,HRI,HRI_Category
Chennai,2016-06-08,45.545,50.245000000000005,,15.44,,,0.855,6.54,30.475,,,,100.0,,2016,6,Summer,203.63333333333333,55.82777777777779,30.879999999999995,8.175,0.010687499999999999,15.2375,90.96,Moderate
Chennai,2016-06-09,45.545,50.245000000000005,,15.44,,,0.855,6.54,30.475,,,,100.0,,2016,6,Summer,203.63333333333333,55.82777777777779,30.879999999999995,8.175,0.010687499999999999,15.2375,90.96,Moderate
Chennai,2016-06-10,45.545,50.245000000000005,,15.44,,,0.855,6.54,30.475,,,,100.0,,2016,6,Summer,203.63333333333333,55.82777777777779,30.879999999999995,8.175,0.010687499999999999,15.2375,90.96,Moderate
Chennai,2016-06-11,45.545,50.245000000000005,,15.44,,,0.855,6.54,30.475,,,,100.0,,2016,6,Summer,203.63333333333333,55.82777777777779,30.879999999999995,8.175,0.010687499999999999,15.2375,90.96,Moderate
Chennai,2016-06-12,45.545,50.245000000000005,,15.44,,,0.855,6.54,30.475,,,,100.0,,2016,6,Summer,203.63333333333333,55.82777777777779,30.879999999999995,8.175,0.010687499999999999,15.2375,90.96,Moderate
Chennai,2016-06-13,45.545,50.245000000000005,,15.44,,,0.855,6.54,30.475,,,,100.0,,2016,6,Summer,203.63333333333333,55.82777777777779,30.879999999999995,8.175,0.010687499999999999,15.2375,90.96,Moderate
Chennai,2016-06-14,43.16,50.245000000000005,7.86,17.81,19.29,101.44,2.14,5.18,19.23,4.03,13.2,,100.0,,2016,6,Summer,187.7333333333333,55.82777777777779,35.62,6.4750000000000005,0.02675,9.615,85.61,Moderate
Chennai,2016-06-15,32.64,50.245000000000005,6.53,15.81,18.03,104.67,2.17,4.07,33.41,3.42,9.54,,92.0,Satisfactory,2016,6,Summer,117.60000000000002,55.82777777777779,31.620000000000005,5.0875,0.027125,16.705,60.83,Moderate
Chennai,2016-06-16,44.73,50.245000000000005,5.98,13.57,13.72,56.86,2.64,3.67,36.19,2.25,8.49,,94.0,Satisfactory,2016,6,Summer,198.2,55.82777777777779,27.140000000000004,4.5875,0.033,18.095,88.23,Moderate
Chennai,2016-06-17,41.29,50.245000000000005,5.87,13.78,15.08,22.77,2.13,5.04,28.24,3.85,13.88,,102.0,Moderate,2016,6,Summer,175.26666666666668,55.82777777777779,27.560000000000002,6.3,0.026625,14.12,80.06,Moderate
Chennai,2016-06-18,45.76,50.245000000000005,4.25,11.62,12.34,64.44,1.92,4.48,33.51,2.77,7.45,,100.0,Satisfactory,2016,6,Summer,205.06666666666663,55.82777777777779,23.24,5.6000000000000005,0.023999999999999997,16.755,89.82,Moderate
Chennai,2016-06-19,43.38,50.245000000000005,3.55,9.81,11.04,46.66,1.81,4.05,49.08,2.27,6.14,,100.0,Satisfactory,2016,6,Summer,189.20000000000005,55.82777777777779,19.62,5.0625,0.022625,24.54,84.27,Moderate
Chennai,2016-06-20,38.93,50.245000000000005,3.54,8.44,8.32,47.63,2.08,3.32,47.71,1.43,4.01,,89.0,Satisfactory,2016,6,Summer,159.53333333333336,55.82777777777779,16.88,4.1499999999999995,0.026000000000000002,23.855,73.18,Moderate
Chennai,2016-06-21,42.3,50.245000000000005,5.01,15.62,22.91,52.97,1.49,3.08,37.87,2.1,8.79,,89.0,Satisfactory,2016,6,Summer,182.0,55.82777777777779,31.240000000000002,3.85,0.018625,18.935,83.39,Moderate
Chennai,2016-06-22,32.8,50.245000000000005,2.98,11.31,12.63,64.51,1.47,4.76,31.72,2.76,15.67,,83.0,Satisfactory,2016,6,Summer,118.66666666666666,55.82777777777779,22.62,5.949999999999999,0.018375,15.86,59.4,Moderate
Chennai,2016-06-23,40.78,50.245000000000005,7.28,12.82,14.79,66.11,0.92,3.72,22.67,2.62,9.42,,70.0,Satisfactory,2016,6,Summer,171.86666666666667,55.82777777777779,25.64,4.65,0.0115,11.335,78.05,Moderate
Chennai,2016-06-24,50.94,50.245000000000005,6.76,10.78,15.77,69.97,0.71,4.1,27.66,3.48,11.29,,71.0,Satisfactory,2016,6,Summer,239.6,55.82777777777779,21.56,5.125,0.008875,13.83,101.23,Unhealthy
Chennai,2016-06-25,45.545,50.245000000000005,,15.44,,,0.855,6.54,30.475,,,,117.0,Moderate,2016,6,Summer,203.63333333333333,55.82777777777779,30.879999999999995,8.175,0.010687499999999999,15.2375,90.96,Moderate
Chennai,2016-06-26,73.03,50.245000000000005,12.32,18.13,13.96,99.27,0.19,1.44,30.475,,,,100.0,,2016,6,Summer,343.43333333333334,55.82777777777779,36.26,1.7999999999999998,0.002375,15.2375,140.32,Unhealthy
Chennai,2016-06-27,46.17,50.245000000000005,9.37,17.56,18.92,59.75,1.0,3.05,32.27,3.62,17.46,,100.0,,2016,6,Summer,207.80000000000004,55.82777777777779,35.12,3.8125,0.0125,16.135,92.91,Moderate
Chennai,2016-06-28,60.36,50.245000000000005,6.84,13.17,14.93,71.5,0.82,3.5,28.09,5.08,17.47,,86.0,Satisfactory,2016,6,Summer,301.2,55.82777777777779,26.340000000000003,4.375,0.01025,14.045,123.7,Unhealthy
Chennai,2016-06-29,42.8,50.245000000000005,13.55,22.99,24.24,129.39,1.42,2.59,15.69,1.9,27.06,,100.0,Satisfactory,2016,6,Summer,185.33333333333331,55.82777777777779,45.98,3.2375000000000003,0.01775,7.844999999999999,86.34,Moderate
Chennai,2016-06-30,109.5,50.245000000000005,10.32,17.81,19.65,3.15,1.08,7.29,9.94,3.42,7.19,,88.0,Satisfactory,2016,6,Summer,465.0,55.82777777777779,35.62,9.112499999999999,0.0135,4.97,182.45,Unhealthy
Chennai,2016-07-01,45.6,50.245000000000005,9.61,15.08,15.17,1.0,1.1,5.13,10.94,3.4,5.36,,161.0,Moderate,2016,7,Summer,204.0,55.82777777777779,30.159999999999997,6.4125000000000005,0.01375,5.47,89.79,Moderate
Chennai,2016-07-02,47.91,50.245000000000005,5.34,10.99,11.44,0.25,1.23,5.13,19.56,2.1,8.94,,81.0,Satisfactory,2016,7,Summer,219.4,55.82777777777779,21.98,6.4125000000000005,0.015375,9.78,93.97,Moderate
Chennai,2016-07-03,30.43,50.245000000000005,5.25,11.59,13.04,98.99,0.99,5.88,22.09,0.93,6.75,,81.0,Satisfactory,2016,7,Summer,102.86666666666666,55.82777777777779,23.18,7.35,0.012375,11.045,53.65,Moderate
Chennai,2016-07-04,96.65,50.245000000000005,8.97,15.97,17.48,125.62,1.22,8.02,14.71,2.06,6.02,,86.0,Satisfactory,2016,7,Summer,422.1666666666667,55.82777777777779,31.94,10.024999999999999,0.01525,7.355,167.05,Unhealthy
Chennai,2016-07-06,29.09,50.245000000000005,6.61,13.53,15.39,80.3,1.06,3.8,16.99,0.96,4.96,,162.0,Moderate,2016,7,Summer,96.96666666666667,55.82777777777779,27.060000000000002,4.75,0.01325,8.495,51.84,Moderate
Chennai,2016-07-07,29.34,50.245000000000005,7.61,13.49,14.83,110.92,1.43,3.55,4.46,1.03,6.4,,91.0,Satisfactory,2016,7,Summer,97.8,55.82777777777779,26.979999999999997,4.4375,0.017875,2.23,51.46,Moderate
Chennai,2016-07-08,57.26,50.245000000000005,7.37,18.17,21.14,119.6,1.37,3.23,10.57,1.35,5.81,,104.0,Moderate,2016,7,Summer,281.7333333333333,55.82777777777779,36.34,4.0375000000000005,0.017125,5.285,117.97,Unhealthy
Chennai,2016-07-09,28.3,50.245000000000005,8.09,15.79,17.74,70.58,0.93,3.05,11.86,0.94,4.3,,103.0,Moderate,2016,7,Summer,94.33333333333334,55.82777777777779,31.58,3.8125,0.011625,5.93,51.47,Moderate
Chennai,2016-07-10,35.38,50.245000000000005,6.37,13.72,13.71,105.19,1.03,2.41,16.17,0.98,4.11,,74.0,Satisfactory,2016,7,Summer,135.86666666666667,55.82777777777779,27.440000000000005,3.0125,0.012875000000000001,8.085,65.32,Moderate
Chennai,2016-07-11,22.97,50.245000000000005,6.36,14.02,14.67,108.89,2.15,2.17,10.79,0.5,1.82,,129.0,Moderate,2016,7,Summer,76.56666666666666,55.82777777777779,28.04,2.7125,0.026875,5.395,44.38,Good
Chennai,2016-07-12,23.24,50.245000000000005,6.48,15.75,15.93,139.21,0.97,2.34,28.11,0.89,5.14,,58.0,Satisfactory,2016,7,Summer,77.46666666666667,55.82777777777779,31.5,2.925,0.012124999999999999,14.055000000000001,46.28,Good
Chennai,2016-07-13,24.87,50.245000000000005,6.12,14.94,16.54,21.15,0.85,3.32,27.45,0.99,5.2,,69.0,Satisfactory,2016,7,Summer,82.9,55.82777777777779,29.880000000000003,4.1499999999999995,0.010624999999999999,13.724999999999998,47.94,Good
Chennai,2016-07-14,18.67,50.245000000000005,7.51,16.61,18.51,48.19,0.98,5.0,15.02,1.97,5.6,,66.0,Satisfactory,2016,7,Summer,62.23333333333334,55.82777777777779,33.22,6.25,0.01225,7.51,40.97,Good
Chennai,2016-07-15,26.6,50.245000000000005,5.68,14.83,16.51,90.42,0.96,3.53,39.34,1.78,4.67,,70.0,Satisfactory,2016,7,Summer,88.66666666666667,55.82777777777779,29.659999999999997,4.4125,0.011999999999999999,19.67,50.54,Moderate
Chennai,2016-07-16,34.33,50.245000000000005,5.24,15.03,17.44,61.58,0.85,3.92,35.13,1.21,3.85,,69.0,Satisfactory,2016,7,Summer,128.86666666666665,55.82777777777779,30.06,4.9,0.010624999999999999,17.565,64.53,Moderate
Chennai,2016-07-17,35.16,50.245000000000005,4.3,12.35,14.67,112.0,0.83,3.58,36.1,1.13,3.94,,70.0,Satisfactory,2016,7,Summer,134.39999999999998,55.82777777777779,24.7,4.475,0.010375,18.05,65.4,Moderate
Chennai,2016-07-18,31.69,50.245000000000005,5.18,12.95,15.08,175.57,0.86,4.06,25.9,1.43,4.58,,71.0,Satisfactory,2016,7,Summer,111.26666666666667,55.82777777777779,25.900000000000002,5.074999999999999,0.01075,12.950000000000001,57.09,Moderate
Chennai,2016-07-19,32.43,50.245000000000005,9.66,16.81,17.54,143.2,3.09,5.57,8.82,1.48,5.43,,125.0,Moderate,2016,7,Summer,116.19999999999999,55.82777777777779,33.62,6.9625,0.038625,4.41,59.7,Moderate
Chennai,2016-07-20,33.09,50.245000000000005,8.36,16.36,18.57,128.0,1.13,4.3,8.77,1.91,7.78,,87.0,Satisfactory,2016,7,Summer,120.60000000000004,55.82777777777779,32.72,5.375,0.014124999999999999,4.385,60.9,Moderate
Chennai,2016-07-21,27.02,50.245000000000005,17.68,19.78,18.94,62.94,1.63,5.5,7.23,2.72,12.2,,59.0,Satisfactory,2016,7,Summer,90.06666666666666,55.82777777777779,39.56,6.875000000000001,0.020375,3.615,51.65,Moderate
Chennai,2016-07-22,21.38,50.245000000000005,7.13,15.05,16.48,95.12,1.17,4.81,12.6,2.44,3.76,,100.0,,2016,7,Summer,71.26666666666667,55.82777777777779,30.099999999999998,6.0125,0.014625,6.3,43.36,Good
Chennai,2016-07-23,29.69,50.245000000000005,6.9,12.64,12.35,102.51,0.94,4.08,7.8,1.13,4.98,,62.0,Satisfactory,2016,7,Summer,98.96666666666667,55.82777777777779,25.28,5.1000000000000005,0.01175,3.9,51.76,Moderate
Chennai,2016-07-24,59.34,50.245000000000005,3.31,7.48,8.66,135.09,0.96,6.88,36.62,2.55,4.53,,54.0,Satisfactory,2016,7,Summer,295.6,55.82777777777779,14.96,8.6,0.011999999999999999,18.31,120.31,Unhealthy
Chennai,2016-07-25,30.71,50.245000000000005,3.18,6.49,7.85,124.23,1.18,5.23,30.475,,,,103.0,Moderate,2016,7,Summer,104.73333333333335,55.82777777777779,12.98,6.5375000000000005,0.014749999999999997,15.2375,52.6,Moderate
Chennai,2016-07-26,23.58,50.245000000000005,3.14,7.82,8.45,113.62,1.14,2.47,30.475,,,,73.0,Satisfactory,2016,7,Summer,78.6,55.82777777777779,15.64,3.0875000000000004,0.014249999999999999,15.2375,43.64,Good
Chennai,2016-07-27,24.43,50.245000000000005,3.23,7.59,8.09,93.67,1.22,2.36,24.2,0.48,0.9,,78.0,Satisfactory,2016,7,Summer,81.43333333333334,55.82777777777779,15.18,2.9499999999999997,0.01525,12.1,44.21,Good
Chennai,2016-07-28,42.82,50.245000000000005,4.12,11.82,10.24,126.4,1.31,2.92,38.65,0.53,0.47,,87.0,Satisfactory,2016,7,Summer,185.46666666666667,55.82777777777779,23.64,3.65,0.016375,19.325,83.11,Moderate
Chennai,2016-07-29,28.51,50.245000000000005,5.83,13.16,12.17,126.83,1.26,2.19,15.84,0.78,0.24,,81.0,Satisfactory,2016,7,Summer,95.03333333333333,55.82777777777779,26.32,2.7375,0.01575,7.919999999999999,50.76,Moderate
Chennai,2016-07-30,34.01,50.245000000000005,6.85,14.56,13.61,135.67,1.22,2.36,9.82,0.86,0.19,,82.0,Satisfactory,2016,7,Summer,126.73333333333332,55.82777777777779,29.12,2.9499999999999997,0.01525,4.91,62.13,Moderate
Chennai,2016-07-31,32.41,50.245000000000005,6.96,14.19,13.89,126.27,1.12,2.44,1.8,0.6,0.16,,84.0,Satisfactory,2016,7,Summer,116.06666666666663,55.82777777777779,28.38,3.05,0.014000000000000002,0.9000000000000001,57.86,Moderate
Chennai,2016-08-01,32.88,50.245000000000005,5.6,17.12,14.41,97.78,1.08,2.34,9.89,1.06,0.16,,75.0,Satisfactory,2016,8,Summer,119.20000000000002,55.82777777777779,34.24,2.925,0.0135,4.945,60.52,Moderate
Chennai,2016-08-02,34.8,50.245000000000005,10.13,19.48,20.31,105.63,1.16,5.49,10.5,0.75,0.17,,78.0,Satisfactory,2016,8,Summer,132.0,55.82777777777779,38.96,6.862500000000001,0.0145,5.25,66.37,Moderate
Chennai,2016-08-03,40.39,50.245000000000005,9.46,14.77,16.3,101.72,6.35,4.04,11.18,1.5,9.03,,151.0,Moderate,2016,8,Summer,169.26666666666668,55.82777777777779,29.54,5.050000000000001,0.079375,5.59,77.38,Moderate
Chennai,2016-08-04,32.44,50.245000000000005,9.17,14.82,16.2,73.2,1.22,4.39,8.23,1.13,4.7,,100.0,Satisfactory,2016,8,Summer,116.26666666666665,55.82777777777779,29.64,5.487499999999999,0.01525,4.115,58.75,Moderate
Chennai,2016-08-05,30.54,50.245000000000005,9.51,15.71,16.18,102.6,2.72,4.48,12.45,1.3,4.92,,131.0,Moderate,2016,8,Summer,103.60000000000001,55.82777777777779,31.42,5.6000000000000005,0.034,6.225,54.89,Moderate
Chennai,2016-08-06,32.54,50.245000000000005,8.96,16.27,18.97,75.89,1.16,6.76,12.18,1.36,5.04,,68.0,Satisfactory,2016,8,Summer,116.93333333333334,55.82777777777779,32.54,8.45,0.0145,6.09,60.05,Moderate
Chennai,2016-08-07,37.71,50.245000000000005,4.58,11.22,12.56,108.71,1.08,4.08,20.14,1.12,3.18,,70.0,Satisfactory,2016,8,Summer,151.40000000000003,55.82777777777779,22.44,5.1000000000000005,0.0135,10.07,70.16,Moderate
Chennai,2016-08-08,40.69,50.245000000000005,5.77,11.54,13.14,133.99,2.15,3.7,16.91,1.07,3.56,,89.0,Satisfactory,2016,8,Summer,171.26666666666665,55.82777777777779,23.08,4.625,0.026875,8.455,77.03,Moderate
Chennai,2016-08-09,40.85,50.245000000000005,5.02,14.07,13.07,106.57,2.83,3.41,19.75,1.33,4.1,,174.0,Moderate,2016,8,Summer,172.33333333333337,55.82777777777779,28.139999999999997,4.2625,0.035375000000000004,9.875,78.53,Moderate
Chennai,2016-08-10,35.23,50.245000000000005,5.39,13.99,12.19,136.69,3.22,4.43,17.86,1.18,4.01,,178.0,Moderate,2016,8,Summer,134.86666666666665,55.82777777777779,27.98,5.5375,0.04025,8.93,65.41,Moderate
Chennai,2016-08-11,33.51,50.245000000000005,5.49,14.2,12.84,132.69,3.33,3.39,21.82,1.09,3.52,,155.0,Moderate,2016,8,Summer,123.4,55.82777777777779,28.4,4.237500000000001,0.041625,10.91,61.55,Moderate
Chennai,2016-08-12,29.11,50.245000000000005,5.21,13.67,14.32,,0.14,3.71,26.59,1.69,2.7,,55.0,Satisfactory,2016,8,Summer,97.03333333333333,55.82777777777779,27.339999999999996,4.6375,0.0017500000000000003,13.295000000000002,52.39,Moderate
Chennai,2016-08-13,30.94,50.245000000000005,5.01,11.38,13.65,,2.37,4.31,22.72,1.28,4.3,,169.0,Moderate,2016,8,Summer,106.26666666666668,55.82777777777779,22.76,5.387499999999999,0.029625000000000002,11.36,54.59,Moderate
Chennai,2016-08-14,29.48,50.245000000000005,6.39,10.37,12.88,,1.07,3.71,16.29,8.52,7.05,,124.0,Moderate,2016,8,Summer,98.26666666666667,55.82777777777779,20.74,4.6375,0.013375,8.145,50.99,Moderate
Chennai,2016-08-15,25.42,50.245000000000005,4.57,10.18,12.76,,3.27,4.42,9.59,0.44,1.3,,256.0,Poor,2016,8,Summer,84.73333333333335,55.82777777777779,20.36,5.525,0.040875,4.795,45.93,Good
Chennai,2016-08-16,35.09,50.245000000000005,8.5,14.66,15.88,,1.28,3.82,13.97,1.14,2.31,,126.0,Moderate,2016,8,Summer,133.93333333333337,55.82777777777779,29.32,4.775,0.016,6.985000000000001,65.08,Moderate
Chennai,2016-08-17,34.2,50.245000000000005,10.18,15.89,17.57,,1.05,4.58,16.96,1.0,2.51,,125.0,Moderate,2016,8,Summer,128.00000000000003,55.82777777777779,31.78,5.7250000000000005,0.013125000000000001,8.48,63.74,Moderate
Chennai,2016-08-18,55.88,50.245000000000005,6.08,10.79,12.13,,0.79,4.05,32.5,0.91,2.16,,111.0,Moderate,2016,8,Summer,272.5333333333333,55.82777777777779,21.58,5.0625,0.009875,16.25,113.0,Unhealthy
Chennai,2016-08-19,39.96,50.245000000000005,5.51,10.7,12.09,,0.26,3.83,38.19,0.75,2.0,,129.0,Moderate,2016,8,Summer,166.40000000000003,55.82777777777779,21.4,4.7875,0.0032500000000000003,19.095,76.07,Moderate
Chennai,2016-08-20,36.33,50.245000000000005,2.81,7.08,10.04,,0.02,5.09,44.87,0.64,0.74,,83.0,Satisfactory,2016,8,Summer,142.2,55.82777777777779,14.16,6.3625,0.00025,22.435,66.65,Moderate
Chennai,2016-08-21,26.4,50.245000000000005,2.09,6.75,10.66,,1.21,6.07,58.95,1.92,0.46,,199.0,Moderate,2016,8,Summer,88.0,55.82777777777779,13.5,7.5874999999999995,0.015125,29.475,48.37,Good
Chennai,2016-08-22,40.36,50.245000000000005,3.88,8.62,11.43,,0.05,4.49,44.53,0.84,2.03,,74.0,Satisfactory,2016,8,Summer,169.06666666666666,55.82777777777779,17.24,5.6125,0.000625,22.265,76.57,Moderate
Chennai,2016-08-23,40.21,50.245000000000005,4.64,10.09,12.58,,0.76,4.38,49.73,1.03,3.35,,139.0,Moderate,2016,8,Summer,168.06666666666666,55.82777777777779,20.18,5.475,0.0095,24.865,77.06,Moderate
Chennai,2016-08-24,37.07,50.245000000000005,5.09,10.49,12.71,,1.52,4.46,46.6,1.06,3.11,,167.0,Moderate,2016,8,Summer,147.13333333333333,55.82777777777779,20.98,5.575,0.019,23.3,69.75,Moderate
Chennai,2016-08-25,26.7,50.245000000000005,6.36,11.22,12.31,,1.21,5.12,20.89,0.73,2.43,,142.0,Moderate,2016,8,Summer,89.0,55.82777777777779,22.44,6.4,0.015125,10.445,48.49,Good
Chennai,2016-08-26,38.63,50.245000000000005,7.76,13.13,14.95,,1.02,4.93,17.15,1.4,5.2,,90.0,Satisfactory,2016,8,Summer,157.53333333333336,55.82777777777779,26.26,6.1625,0.012750000000000001,8.575,73.03,Moderate
Chennai,2016-08-27,32.14,50.245000000000005,7.65,12.66,15.43,,0.95,5.16,10.76,1.31,4.27,,188.0,Moderate,2016,8,Summer,114.26666666666665,55.82777777777779,25.319999999999997,6.45,0.011875,5.38,57.41,Moderate
Chennai,2016-08-28,33.02,50.245000000000005,6.36,10.42,12.78,,1.08,5.04,18.76,0.86,2.24,,126.0,Moderate,2016,8,Summer,120.13333333333334,55.82777777777779,20.84,6.3,0.0135,9.38,58.95,Moderate
Chennai,2016-08-29,38.11,50.245000000000005,6.4,10.74,13.32,,3.65,5.04,17.52,1.05,3.17,,172.0,Moderate,2016,8,Summer,154.06666666666666,55.82777777777779,21.48,6.3,0.045625,8.76,70.89,Moderate
Chennai,2016-08-30,37.79,50.245000000000005,6.85,12.86,17.74,,2.84,5.18,18.33,0.93,2.88,,244.0,Poor,2016,8,Summer,151.93333333333334,55.82777777777779,25.72,6.4750000000000005,0.0355,9.165,71.05,Moderate
Chennai,2016-08-31,28.6,50.245000000000005,7.66,15.15,18.18,,1.44,4.53,15.76,0.93,3.84,,189.0,Moderate,2016,8,Summer,95.33333333333334,55.82777777777779,30.3,5.6625000000000005,0.018,7.88,51.95,Moderate
Chennai,2016-09-01,30.82,50.245000000000005,6.59,11.49,16.13,,2.64,4.37,27.96,0.7,2.33,,160.0,Moderate,2016,9,Monsoon,105.46666666666668,55.82777777777779,22.98,5.4625,0.033,13.98,54.62,Moderate
Chennai,2016-09-02,42.16,50.245000000000005,5.93,13.37,17.33,,2.34,4.76,24.39,1.0,3.04,,215.0,Poor,2016,9,Monsoon,181.06666666666666,55.82777777777779,26.74,5.949999999999999,0.02925,12.195,81.7,Moderate
Chennai,2016-09-03,36.8,50.245000000000005,9.64,12.5,16.49,,1.61,4.8,17.04,0.99,4.12,,126.0,Moderate,2016,9,Monsoon,145.33333333333331,55.82777777777779,25.0,6.0,0.020125,8.52,68.49,Moderate
Chennai,2016-09-04,31.97,50.245000000000005,9.5,19.62,19.31,,2.08,4.62,22.33,0.84,3.07,,227.0,Poor,2016,9,Monsoon,113.13333333333331,55.82777777777779,39.24,5.775,0.026000000000000002,11.165,60.31,Moderate
Chennai,2016-09-05,23.6,50.245000000000005,8.04,13.82,13.38,,0.98,6.12,11.94,0.17,0.77,,172.0,Moderate,2016,9,Monsoon,78.66666666666667,55.82777777777779,27.639999999999997,7.6499999999999995,0.01225,5.97,45.59,Good
Chennai,2016-09-06,38.5,50.245000000000005,5.16,14.8,15.38,,2.94,5.45,23.45,0.56,1.09,,266.0,Poor,2016,9,Monsoon,156.66666666666669,55.82777777777779,29.600000000000005,6.812500000000001,0.03675,11.725,73.77,Moderate
Chennai,2016-09-07,36.26,50.245000000000005,8.34,18.66,19.73,,3.17,4.13,22.59,0.79,1.35,,257.0,Poor,2016,9,Monsoon,141.73333333333332,55.82777777777779,37.32,5.1625,0.039625,11.295,69.88,Moderate
Chennai,2016-09-08,42.37,50.245000000000005,4.37,15.42,16.21,,1.03,4.94,36.09,0.76,2.04,,141.0,Moderate,2016,9,Monsoon,182.46666666666664,55.82777777777779,30.84,6.175000000000001,0.012875000000000001,18.045,83.62,Moderate
Chennai,2016-09-09,38.87,50.245000000000005,4.67,15.96,17.14,,3.01,3.97,48.12,1.13,2.29,,228.0,Poor,2016,9,Monsoon,159.1333333333333,55.82777777777779,31.920000000000005,4.9625,0.037625,24.06,76.15,Moderate
Chennai,2016-09-10,43.96,50.245000000000005,5.06,17.99,17.08,,0.61,3.64,26.37,1.72,4.24,,171.0,Moderate,2016,9,Monsoon,193.06666666666666,55.82777777777779,35.98,4.55,0.007625,13.184999999999999,87.71,Moderate
Chennai,2016-09-11,36.26,50.245000000000005,4.52,20.14,14.8,,0.22,3.62,18.27,0.61,1.57,,73.0,Satisfactory,2016,9,Monsoon,141.73333333333332,55.82777777777779,40.28,4.5249999999999995,0.0027500000000000003,9.135,70.19,Moderate
Chennai,2016-09-12,41.33,50.245000000000005,8.64,21.63,18.25,,0.79,3.7,8.2,2.63,5.11,,120.0,Moderate,2016,9,Monsoon,175.5333333333333,55.82777777777779,43.26,4.625,0.009875,4.1,82.13,Moderate
Chennai,2016-09-13,44.76,50.245000000000005,8.78,23.06,19.29,,0.16,4.01,13.01,0.76,3.38,,77.0,Satisfactory,2016,9,Monsoon,198.4,55.82777777777779,46.12,5.012499999999999,0.002,6.505,90.98,Moderate
Chennai,2016-09-14,33.01,50.245000000000005,5.14,27.52,20.0,,1.13,3.82,16.61,0.83,4.84,,92.0,Satisfactory,2016,9,Monsoon,120.06666666666663,55.82777777777779,55.04,4.775,0.014124999999999999,8.305,65.51,Moderate
Chennai,2016-09-15,26.79,50.245000000000005,4.36,22.55,17.28,,9.15,2.38,15.46,2.88,4.56,,228.0,Poor,2016,9,Monsoon,89.30000000000001,55.82777777777779,45.1,2.9749999999999996,0.114375,7.73,52.52,Moderate
Chennai,2016-09-16,24.54,50.245000000000005,2.96,19.16,14.28,,2.59,2.0,18.47,1.02,3.22,,224.0,Poor,2016,9,Monsoon,81.8,55.82777777777779,38.32,2.5,0.032375,9.235,48.63,Good
Chennai,2016-09-17,34.16,50.245000000000005,4.38,20.6,16.09,,5.56,1.85,10.14,1.4,4.35,,260.0,Poor,2016,9,Monsoon,127.73333333333329,55.82777777777779,41.2,2.3125,0.06949999999999999,5.07,64.85,Moderate
Chennai,2016-09-18,26.59,50.245000000000005,2.81,17.15,12.52,,8.2,1.56,14.31,0.82,2.79,,240.0,Poor,2016,9,Monsoon,88.63333333333333,55.82777777777779,34.3,1.95,0.10249999999999998,7.155,49.96,Good
Chennai,2016-09-19,23.76,50.245000000000005,2.95,16.71,11.49,,8.68,1.49,18.08,0.61,2.45,,372.0,Very Poor,2016,9,Monsoon,79.2,55.82777777777779,33.42,1.8624999999999998,0.1085,9.04,46.67,Good
Chennai,2016-09-20,22.2,50.245000000000005,11.67,34.72,25.65,,11.03,1.4,7.23,1.51,6.78,,437.0,Severe,2016,9,Monsoon,74.0,55.82777777777779,69.44,1.7499999999999998,0.137875,3.615,51.5,Moderate
Chennai,2016-09-21,16.18,50.245000000000005,9.32,36.8,24.9,,6.02,1.31,7.9,1.84,6.04,,449.0,Severe,2016,9,Monsoon,53.93333333333333,55.82777777777779,73.6,1.6375000000000002,0.07525,3.95,45.32,Good
Chennai,2016-09-22,12.79,50.245000000000005,6.26,26.79,17.74,,8.05,1.36,15.27,1.21,4.3,,434.0,Severe,2016,9,Monsoon,42.633333333333326,55.82777777777779,53.57999999999999,1.7000000000000002,0.10062499999999999,7.635,37.74,Good
